date,Open,High,Low,Close,Volume,ret_lag1,ret_lag2,ret_lag3,ret_lag5,ret_lag10,RSI_14,MACD_hist,BB_width,BB_pos,ATR_pct,SMA_cross_10_50,SMA_cross_50_200,MOM_10,MOM_20,MOM_60,vol_norm,vol_ratio,OBV_norm,VWAP_dist,vol_real_5,vol_real_21,vol_ratio_regime,skew_21,VIX_norm,VIX_change,drawdown_252,fwd_return,target,ticker
2016-02-17,161.57417270331123,163.39987263036465,161.44738046279596,163.02796936035156,136009500,0.016334578963449475,0.03348859875743804,0.05479593380065717,0.04017680336433038,0.014303364036539978,58.0864518491497,0.5748361867799279,0.06492910113615964,0.8387027116730608,0.019775431286969153,-0.04029668336720915,-0.029192085387693356,0.014303364036539978,0.025630389881968307,-0.07043602812200023,-0.8722784752034349,0.7923040032878319,-1.965719050311977,0.023182570704652572,0.22830754962260846,0.21847112711092723,1.0450239010401794,0.09274447647013134,0.4434382233651464,-0.03273034080272508,-0.08256903658337411,0.0016591788192679147,1,SPY
2016-02-18,163.29841997201936,163.3575922577956,162.0474832862532,162.36021423339844,102343000,-0.004095954390974099,0.01217171888204538,0.02925547659333594,0.03681061759402815,0.0041293114203106995,55.10610510034775,0.7424542667653511,0.06477044846543618,0.748139069035078,0.019302711126015573,-0.03829304830935787,-0.030425689741382822,0.0041293114203106995,0.034688644984286254,-0.07344435635949709,-1.7805628750044773,0.6299851523241778,-2.004322424125516,0.016931844786743935,0.2371888871932461,0.2192873034501355,1.0816352946718493,0.15034491780445544,0.44575858747939745,-0.02838375592091813,-0.08632679196639603,0.017960537154529055,1,SPY
2016-02-19,161.58262196190358,162.43629964221327,160.97405531352098,162.28416442871094,114793000,-0.0004684017266580742,-0.004562437565523103,0.011697615901246516,0.04998349320832407,0.0020874751491053445,46.51241956070869,0.8221284480993756,0.06498888038202989,0.7180659409682343,0.018180792740674374,-0.03659832779478256,-0.031598963159982785,0.0020874751491053445,0.028442992319063443,-0.07724135513651775,-1.2676703523269992,0.7246847997058661,-2.0420644839708775,0.015162984173304571,0.17895511421832527,0.21351020802453638,0.8381571812901059,0.0789622524988414,0.4049153073549583,-0.05565205281867047,-0.08675475807464028,0.016093622698793775,1,SPY
2016-02-22,163.86471830285086,164.77756815207775,163.79709836248017,164.63388061523438,103640300,0.014479023229377663,0.014003839503238469,0.00985052602436065,0.0436690050953783,0.036339043768218504,52.06431246213838,0.995437366768998,0.06970289222411724,0.8973985451936894,0.01799830696207628,-0.032013196668745025,-0.03244598997764836,0.036339043768218504,0.022359651428524918,-0.06280574926534188,-1.4155278453194018,0.6679142225071426,-2.006445994763795,0.028650525477083886,0.15999761922817357,0.21773298180124018,0.7348340973934103,0.015757874204077933,0.42975741598727546,-0.0302593482583543,-0.07353185900268444,-0.006263435583254262,0,SPY
2016-02-23,163.97459116570735,164.24507090879393,162.4362666455663,162.5546112060547,111455300,-0.012629656796094957,0.0016665013391528039,0.0011973190203899975,0.01338361133296373,0.03721255149221547,54.10003364865491,0.9334332679832087,0.07013843986419445,0.6920357101397295,0.017667745935414408,-0.027295929992317225,-0.033300149140208846,0.03721255149221547,0.024941064233275023,-0.07588005050001223,-1.1461370499847403,0.722683341864741,-2.0422381293336844,0.014442917528734233,0.19697610036140534,0.21264709929486683,0.9263051361713529,0.19253835883340548,0.3933860639364013,-0.054772066507659645,-0.08523283365599665,0.030106318498919427,1,SPY
2016-02-24,161.1262271415721,163.57738941039415,160.01897771192097,163.2984619140625,150812200,0.004576004965278546,-0.008111445203025203,0.006250132222833882,0.0016591788192679147,0.04190264268476618,53.64260735116711,0.9052273332659899,0.07191897562533425,0.740584452936716,0.017413500844210204,-0.02215536213950653,-0.03407597884819025,0.04190264268476618,0.015772966475659844,-0.0715180565012219,-0.10486722224127704,0.9747867059027513,-1.9916171305544026,0.01843141633841265,0.16000876592092872,0.2051979320245143,0.7797776725344154,0.07304911109362151,0.3418994357430831,-0.060754916505161516,-0.0810468545607328,0.030020665435237515,1,SPY
2016-02-25,163.74642645005426,165.28475144889893,162.98572450597618,165.2762908935547,110728300,0.012111742856053542,0.016743171216779595,0.0039020539145382394,0.017960537154529055,0.055432293213536044,57.00563604009988,0.9763704490004266,0.07583192705972425,0.8642150710243606,0.017179549505844816,-0.016354426208145534,-0.03430572847069513,0.055432293213536044,0.03938764533635419,-0.061348859623756025,-1.0676919321839926,0.7334682848260119,-1.9589768152059843,0.0292138301512598,0.1723879839678983,0.20411913633396267,0.8445459204834029,0.07745691836274814,0.33223941197304585,-0.069170293389202,-0.06991673036641077,0.021683606229101038,1,SPY
2016-02-26,166.14685412788492,166.23981703922124,164.7353087901888,164.89590454101562,129833700,-0.002301517964146793,0.009782349498146603,0.014403118543300453,0.016093622698793775,0.06688153138798025,64.32565100362221,0.9533330461398458,0.07870452205090302,0.8004348407936004,0.016234284811712654,-0.009389215044004362,-0.034685191257540104,0.06688153138798025,0.031621406857913925,-0.05960498184191143,-0.5383698180279934,0.8640194693316102,-2.001516629955095,0.025028718988963503,0.1755842833340843,0.19973094033177077,0.8791040734826204,0.024930610598461002,0.30083902815721664,-0.06453680983338339,-0.07205733371962486,0.02737193079277911,1,SPY
2016-02-29,164.91281590992145,165.85946932595837,163.408307632069,163.6027069091797,125918100,-0.00784250909951656,-0.010125977388086849,0.0018631222336760178,-0.006263435583254262,0.037132051511724384,67.01494260303664,0.8120464553264579,0.07856335775728895,0.699333245950354,0.01553228919357262,-0.004770753862005428,-0.03538986044230197,0.037132051511724384,-0.0008264112383727928,-0.07579314301032958,-0.5663790141643288,0.8622369442606624,-2.0369490075963332,0.016487915238014846,0.15605064688355122,0.2020333668336329,0.7724003675829111,0.16100884984099204,0.3126068062501932,-0.07210490040474826,-0.07933473252375833,0.03631979393141149,1,SPY
2016-03-01,164.82831369073514,167.5330602715892,164.35498690824195,167.4485321044922,141799700,0.02350710002278511,0.015480236277436665,0.013143090271408031,0.030106318498919427,0.04389286109733903,72.27681258376593,0.9301596539296539,0.08502532326078101,0.9506954446727433,0.015503668646764533,0.00041789971842964846,-0.03599646533227918,0.04389286109733903,0.023031454148896513,-0.044314769885958616,-0.12757507930581455,0.9690839359338485,-1.9888778493694357,0.039409155817894836,0.1954579129220683,0.2007931521421364,0.9734291769390904,0.13794367409058914,0.30133555390220845,-0.05574469246012703,-0.057692561993690106,0.0014638359884040497,1,SPY
2016-03-02,167.13580511906184,168.25150214787573,166.72163772583008,168.20079040527344,102415000,0.004492474740309005,0.02810517981616445,0.020042255588196056,0.030020665435237515,0.031729653906735766,73.51813220818892,1.0051236920106055,0.0929804829263178,0.9363775525787807,0.014928226756173966,0.004055994239343885,-0.03621731007092255,0.031729653906735766,0.046486858733857384,-0.02638798491888028,-1.118410404804423,0.7196312149130157,-1.9583480486150158,0.04192485299702998,0.19549742103239007,0.20103854283544545,0.9724375146071633,0.07802408746509838,0.2993261863704204,-0.020270132101389504,-0.053459269630841466,0.0019096983300777026,1,SPY
2016-03-03,168.0232944198999,168.8769851183664,167.4485441134209,168.86007690429688,95172200,0.003919639720092238,0.008429723342834983,0.03213498171540463,0.021683606229101038,0.040033592598951895,80.69657730631012,1.0408888100671838,0.10097684947189273,0.9193267619730731,0.013979657822803599,0.0080493458502775,-0.03600281505768288,0.040033592598951895,0.04432821519037744,-0.04127010584792956,-1.22772890015946,0.6955922927933678,-1.92832649502789,0.04350377385132598,0.18784645183224563,0.1883316549056116,0.9974236770055914,0.044153956987452295,0.21411705032680284,-0.07734444556203146,-0.04974917098740128,-0.0012012924873405773,0,SPY
2016-03-04,169.05442881535268,170.18704669098034,168.22610711888396,169.409423828125,129293600,0.003253267047482522,0.007185658402314221,0.011710414531488134,0.02737193079277911,0.04390606701828936,78.23225779234407,1.0408214548757853,0.10869070547025628,0.8986543127295932,0.013410455751152362,0.012529250068508802,-0.03590497966544837,0.04390606701828936,0.04608519499119024,-0.03228796399430267,-0.20661533422509973,0.9485268146874579,-1.886784605102772,0.044489013369333,0.17939473517476512,0.18791490816881626,0.9546594084921519,0.07951420639431057,0.20799706395491646,-0.05915974832605819,-0.046657751278531556,0.011625397571123353,1,SPY
2016-03-07,168.48818575583124,169.95044329460436,168.4121181328031,169.5447235107422,100219000,0.0007986549954532851,0.004054520280914797,0.00799005225974625,0.03631979393141149,0.0298288716584707,75.19805416925863,0.9895027602369532,0.11311665049189058,0.860153916025029,0.012915471175453027,0.015833076146460012,-0.035980706788874994,0.0298288716584707,0.06725186809944295,-0.024963578565435074,-0.966492171378202,0.75761951185291,-1.858753482023844,0.04223728850783843,0.14647765481393615,0.1879710072968337,0.7792566355975359,0.08960719406798293,0.20540985834266046,-0.06960414389559255,-0.045896359729213576,0.009521492702507794,1,SPY
2016-03-08,168.47127234562447,168.97840267520743,167.53306640412978,167.6936492919922,123974900,-0.010917911099915245,-0.010127975748701945,-0.006907657710980231,0.0014638359884040497,0.0316142251998206,63.43713195361108,0.7797299109089244,0.10970851407881911,0.7362820504024973,0.012640422551476313,0.019774416774319015,-0.036458252899937094,0.0316142251998206,0.07000322267517078,-0.028047492607967683,-0.16362681192461034,0.9617625850585534,-1.906418355417791,0.027105647565765476,0.10210720610277259,0.17821659599188144,0.5729388190655944,0.27905364264225285,0.14020185594742784,-0.11243688297832777,-0.056313178453795576,0.019001960969687648,1,SPY
2016-03-09,168.50509495843744,168.8685377576054,167.71902415763944,168.52200317382812,94801200,0.004939685464138144,-0.006032156682536094,-0.005238319299150751,0.0019096983300777026,0.03198769417996461,67.58326402288522,0.6508553861405157,0.1054495312576006,0.7587466268411345,0.01252097612741399,0.02363392786240559,-0.036840147659394806,0.03198769417996461,0.07523070578426339,-0.025760722931463698,-1.0572965582602725,0.7619557114026394,-1.8796320155823953,0.028449601610628195,0.10330383084039114,0.16839907426065018,0.6134465479255042,0.25001171324392163,0.07563098543928404,-0.1623542834843934,-0.051651662378705,0.01986172362145111,1,SPY
2016-03-10,169.01223459208887,169.95044061956992,166.8315391526143,168.6572265625,156838700,0.0008024079118760241,0.005746057018712891,-0.005234589020907898,-0.0012012924873405773,0.020456265388498984,68.12494195258003,0.533724779614416,0.09873522768543834,0.7465512754127936,0.01321255351362484,0.026303727910781838,-0.037217347673974444,0.020456265388498984,0.0770224963031041,-0.005708500789676441,1.1239879482607738,1.2562222423264302,-1.8358419009368219,0.025812514596834684,0.09888623972925217,0.168225065360942,0.5878210803978631,0.24063533412653434,0.07274829054297194,-0.10676160390958533,-0.05089070016938324,0.0255083632494717,1,SPY
2016-03-11,170.11103039525915,171.42113982309857,168.6403380583518,171.37887573242188,137964500,0.016137163081555217,0.01695251958076316,0.021975945159455,0.011625397571123353,0.03931553794165765,68.78530424653006,0.5939383977313688,0.086468402702402,0.9115222661283698,0.01312251030550006,0.030766459831595316,-0.037522080756019816,0.03931553794165765,0.10882655271451824,0.005257526239075494,0.938618768820711,1.142139727661211,-1.802514255095098,0.03729666316152233,0.1542426145197629,0.17284841613914226,0.8923576962739563,0.06386862483383585,0.10036872905404115,-0.08017720454695809,-0.03557476861579578,0.013188637727901797,1,SPY
2016-03-14,170.8716673085282,171.61546079659328,170.54202818728086,171.15904235839844,73612000,-0.0012827332020001192,0.01483373020468437,0.015648040819039144,0.009521492702507794,0.046187105286793706,76.73277089077607,0.573079192901154,0.07932740079973793,0.8791962748307927,0.012670218087607085,0.035761276073018156,-0.0377057750044284,0.046187105286793706,0.08503417877120478,-0.006462245742662742,-2.1166274476035967,0.6233353002735242,-1.8396214991377065,0.03156215621716501,0.15625779412051083,0.16246247151759366,0.9618085491664347,0.15672286568223812,0.032832797658414625,-0.13570462884714085,-0.036811868880939014,0.015929369847533348,1,SPY
2016-03-15,170.19552319451483,171.18444080425203,169.9335039428563,170.88015747070312,93169100,-0.001629390325235347,-0.0029100334541662942,0.013180169942966335,0.019001960969687648,0.02049361271240957,74.25607238362136,0.4974238942246241,0.07588842204994983,0.8316928843661318,0.011726363041716035,0.038046086591267736,-0.03774034770990797,0.02049361271240957,0.0652859971059172,-0.022385404328781777,-1.0847297926705295,0.7980929189748831,-1.881400588199773,0.026523295374071353,0.11713899127649577,0.15340379720151212,0.7635990329904376,0.29710182957081327,-0.025747699953373004,-0.13922832860919232,-0.038381278303165955,0.017040215551627824,1,SPY
2016-03-16,170.39844803296813,172.27486048924985,170.35618393495977,171.869140625,129303200,0.0057875833504332785,0.004148762792880456,0.0028607078350986193,0.01986172362145111,0.02180935185196109,72.51717441388766,0.4711680880686113,0.07757675550423634,0.8658001399593973,0.011500813182847874,0.0400436553022252,-0.037392144016891615,0.02180935185196109,0.05423100894488986,-0.0015122322024169188,0.6008805921714551,1.1108107214206342,-1.8441644121839802,0.02971943828125206,0.11781442234016684,0.14618604365503707,0.8059211352459038,0.3780789634628122,-0.07237573317884882,-0.13190708264364626,-0.0328158298000083,0.0045146247883449675,1,SPY
2016-03-17,171.78452733214831,173.466526557538,171.3872682524307,172.9593963623047,134278500,0.006343522364398835,0.012167819379251377,0.010518602926840481,0.0255083632494717,0.024276427756995123,76.26634908041761,0.48264039181771246,0.0784256253084402,0.9033097578433612,0.011665677009141074,0.04220169925807893,-0.0369850865143827,0.024276427756995123,0.06528189297452869,0.023047448542867777,0.7552198942522308,1.1379425408020474,-1.8078088147456233,0.033151584691466,0.11498282194323585,0.13890459125833512,0.8277827307134306,0.4420995490334085,-0.11899305250895298,-0.17429313544742664,-0.026680475385852165,-0.002259536710281451,0,SPY
2016-03-18,173.4607101155141,173.97896029914256,173.14636610639326,173.63912963867188,138372400,0.003930016470127695,0.010298468981897013,0.016145655579945073,0.013188637727901797,0.024967358456033262,84.05407671460716,0.4898599273380353,0.07825305471068553,0.9113418971834681,0.01103110499918981,0.044076801527512144,-0.0362506564505799,0.024967358456033262,0.0699696439879629,0.0186650291085797,0.872039382239762,1.1610361612817979,-1.7724590452541273,0.03360313214895718,0.060916813527627955,0.13660664605632386,0.4459286223740437,0.3466694518564988,-0.13389981377743387,-0.20967371811867752,-0.022855313623421747,-0.0055782208429916436,0,SPY
2016-03-21,173.37575207632625,174.11489086366146,173.14635925953976,173.885498046875,72926700,0.0014188530472123428,0.005354445633184213,0.01173193404320605,0.015929369847533348,0.025602533928800186,78.9001774250161,0.46526262681087793,0.08081069908811357,0.8813696896507104,0.009798820448685394,0.04547026655055553,-0.035060872551793354,0.025602533928800186,0.05619510028596464,0.010936817336033133,-1.8539562065544821,0.6198908804978119,-1.760018257549137,0.03220864309134249,0.052410688976404454,0.13611695679250316,0.38504158609566336,0.31960723263457297,-0.1372409468304986,-0.1621636952767732,-0.021468888907589023,0.002198449247790446,1,SPY
2016-03-22,173.1123181271733,174.36121548595858,172.95090704313338,173.7919921875,97471900,-0.0005377438626296138,0.0008803462050646083,0.004813822450277616,0.017040215551627824,0.03636597403214248,76.68118593998085,0.39926217159443933,0.07721531031216469,0.8476535775373395,0.00975495498872611,0.04771491435145214,-0.03367558058286069,0.03636597403214248,0.06912988132462616,-0.001965901532123837,-0.7945533127299051,0.8334832254188702,-1.813070538691362,0.02841110371951053,0.04633337440639259,0.13043835596073453,0.3552128055402577,0.508650932586348,-0.17337380138517,-0.14970581993228005,-0.021995088006971142,0.0071374562409041165,1,SPY
2016-03-23,173.4096905716367,173.59660127416686,172.47513705898592,172.6450653076172,81052500,-0.006599423054230336,-0.007133618117615703,-0.005724886626207182,0.0045146247883449675,0.024466016639596688,67.25871830442743,0.242634006257477,0.07144137205424247,0.7415790685516447,0.009773593229777373,0.04891659544339966,-0.03244234878548691,0.024466016639596688,0.05723632227763065,-0.006913576345963235,-1.328130638794147,0.7143879554292074,-1.857929739723733,0.01842791593232557,0.07832987438075352,0.12302113621063866,0.6367188332821446,0.8110757131442496,-0.22033584680144924,-0.15846182621278038,-0.0284493561703284,0.011367570385772519,1,SPY
2016-03-24,171.617052313188,172.60257909122618,171.39616374447115,172.56858825683594,84360900,-0.00044297270034898695,-0.007039472390328316,-0.007573430819883931,-0.002259536710281451,0.023191189456008843,65.05429431059412,0.10517345055741467,0.06832050855662837,0.7141130492312476,0.009483202013724568,0.05016368342019484,-0.0313711368286923,0.023191189456008843,0.044121859970694954,-0.005079704345759106,-1.1000546128530408,0.7522894153847964,-1.9020647339673977,0.015678002940323656,0.061737468364983825,0.12338778271845341,0.500353170749662,0.9009045421851841,-0.21780257985592144,-0.1117083920647628,-0.028879726582551557,0.018708328562251575,1,SPY
2016-03-28,172.98487611595067,173.1972734387705,172.2202509392807,172.6705322265625,62408200,0.0005907446468462751,0.00014751026274595347,-0.006452886274113112,-0.0055782208429916436,0.007536847751045572,64.94284817244235,-0.0019206081514209217,0.06304173575872052,0.7048264403333292,0.009245409252924573,0.049280651929859864,-0.02974970492907969,0.007536847751045572,0.04714870091641998,-0.015003862990738193,-1.7049447533612427,0.5737755672954675,-1.8917327152467363,0.014067990056272297,0.05032100914189778,0.11863226822225505,0.42417640540434404,1.1445916599756565,-0.24765655131177444,-0.13157762343903712,-0.028306042479586124,0.014810355761012417,1,SPY
2016-03-29,172.26274495323278,174.37822726148767,171.95689224557793,174.2677764892578,92922900,0.009250242308858736,0.009846451486831054,0.009399117077278252,0.002198449247790446,0.018162839006482967,82.20911454869363,0.011063461536731545,0.053323544344547016,0.8580861390726173,0.009328588892978922,0.04963361908232877,-0.028278257853910138,0.018162839006482967,0.06518883325077618,0.0012039892070530023,-0.5238645985824275,0.8674828300099923,-1.872447864570442,0.020677764264879734,0.0901259207397175,0.11995804277085265,0.7513120302966885,0.9228241913996965,-0.2389673125111348,-0.11871345350662799,-0.019317637922468434,-0.0045339154051466934,0,SPY
2016-03-30,175.27030893947753,175.75456819261893,174.66709471626987,175.0324249267578,86365300,0.004387778698416556,0.013678609023433541,0.014277434235336672,0.0071374562409041165,0.024299295585367142,82.09736023360972,0.04546999308092481,0.05340258541121093,0.8988808515663517,0.009415119784506713,0.05007744767644828,-0.026366273791275208,0.024299295585367142,0.04529088865068753,0.015757943591637735,-0.6867620763411052,0.8276808719364641,-1.854087428884856,0.022549300727674398,0.09344018743269111,0.11378542414951938,0.8211964585884629,0.9860187617829506,-0.2776168502440096,-0.12766897963838297,-0.015014620744231655,0.0019416045349438527,1,SPY
2016-03-31,174.93895959263287,175.36375430022682,174.4461961761792,174.6076202392578,94584100,-0.002427005668679705,0.0019501238659629383,0.011218405293114131,0.011367570385772519,0.01593351548916444,78.5219338623709,0.01548830648677857,0.05282793528381201,0.8203185228963505,0.008537499306202824,0.04974546040425332,-0.024538678575485307,0.01593351548916444,0.038090366986667235,0.027658934360715204,-0.3566877691406338,0.9098597762734671,-1.9088557901157757,0.0179619720419691,0.07337163169966494,0.08818218672467418,0.8320459532892294,0.1275884616388268,-0.4393941247338218,-0.28319482780839134,-0.017405185843252124,-0.00763928608412856,0,SPY
2016-04-01,173.6136198276081,175.98396883290673,173.29926289671315,175.79705810546875,114423500,0.006812061607512243,0.004368523026695659,0.008775469837392524,0.018708328562251575,0.01640651969679574,74.82390501010767,0.04970290935370203,0.05439078200178419,0.9005279789261953,0.008440689877792845,0.04906603767695139,-0.022337509807075828,0.01640651969679574,0.041081239143953896,0.0329122412852505,0.361666943812284,1.0906081088454982,-1.8749077451780418,0.022918987794426134,0.07452918001590095,0.08936307907474303,0.8340041626157995,0.08708830159306138,-0.4311247704549719,-0.27575423509593366,-0.010711689433994254,-0.01169564959262348,0,SPY
2016-04-04,175.7206077316629,175.92451389007496,174.92199148251703,175.22784423828125,63497000,-0.003237903258005659,0.0035521015530339817,0.0011164749137493324,0.014810355761012417,0.00914951948282261,71.99726118971832,0.010014588668153301,0.0546750242093852,0.8064897353881182,0.00843920348911359,0.04782061602640231,-0.020282672252157075,0.00914951948282261,0.034345317271484044,0.042720958671910836,-1.4031020895779893,0.6248024337942576,-1.9146761961125416,0.017805317535383083,0.08834198209541887,0.09097278618651097,0.9710814156795571,0.2331067108021916,-0.4201183775648597,-0.23315310792106425,-0.013914909277882748,-0.010812164547204683,0,SPY
2016-04-05,173.88546041373525,175.2363044443393,173.22278172084626,173.4776611328125,99662200,-0.009988042214847948,-0.013193605158424937,-0.0064714192020770556,-0.0045339154051466934,-0.002345433740268299,62.1155313301404,-0.14930364851132039,0.0526903812697593,0.6035227567917383,0.008838335974756724,0.0460077808867243,-0.01871280572373657,-0.002345433740268299,0.023197051141618852,0.057681974001693836,-0.07128258724593169,0.9809321375989258,-1.967376918657584,0.006272754269796986,0.1058444366146245,0.09944035686824393,1.0644012133667793,0.14631970373440362,-0.3654133129093453,-0.17104051907384155,-0.023763968791447376,0.008472489126602811,1,SPY
2016-04-06,173.4776876606398,175.43174616625078,173.29926815586828,175.3722686767578,91839800,0.01092133437569709,0.0008242094120622934,-0.0024163625562839686,0.0019416045349438527,0.009092918893253144,65.06676256207363,-0.14230955691267555,0.047401368328659856,0.7991220323246055,0.008829933018880144,0.04485071383110495,-0.016709602115578037,0.009092918893253144,0.04578956577774407,0.08109971344246802,-0.3049953828912828,0.9184647723889526,-1.9395627180021466,0.015309460064709039,0.1330406504053558,0.1050169422311002,1.2668494002225061,0.06030090849215173,-0.32929107327298135,-0.07706155673240689,-0.013102168665015346,0.007654267128632597,1,SPY
